Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,32425,hi1591377762xY1rmoqgm5f3EY37S67YVU7inbWvKf,19,A,12,21,9,0,18,21,9,0,6,6,0,0,12,15,9,0,6,7,2,0,9,11,5,0,2,2,0,0,1,1,1,0,0,0,1,0
,,32924,hi1593955195HzMyJpJ63T3Qcdszcopbk8gJbNIzIF,19,A,10,17,7,6,15,17,7,6,5,5,1,0,10,12,6,6,4,5,3,1,9,10,4,2,2,2,0,0,0,0,0,2,0,0,0,1
,,33577,hi1597411196bQWZlbxaGlMRsRLBnv1HCoyqihIGs2,19,A,16,26,4,0,25,26,4,0,6,6,0,0,19,20,4,0,8,8,1,0,12,13,3,0,2,2,0,0,2,2,0,0,1,1,0,0
,,32328,hi1591165807fSanGg32w9MdwmwtyjowP3fVMPBtKb,19,A,17,26,2,2,25,26,2,2,6,6,0,0,19,20,2,2,6,6,1,2,15,15,1,0,2,2,0,0,2,2,0,0,1,1,0,0
,,33900,hi1597419004nEv4cqSJNDq7OAAMaBgbrBMLCyn5k1,19,A,3,11,19,0,5,11,19,0,2,3,3,0,3,8,16,0,0,2,7,0,4,7,9,0,2,2,0,0,0,0,2,0,0,0,1,0
,,33708,hi1593386758Xr5RR1sUL7NK6dUjmmxHnYvU3sxinB,19,A,12,21,9,0,18,21,9,0,6,6,0,0,12,15,9,0,6,7,2,0,8,10,6,0,2,2,0,0,1,1,1,0,1,1,0,0
,,32422,hi1591373645zeBj0KzOMARJUlpgYScpBPA2hI2frC,19,A,7,14,11,5,10,14,11,5,5,5,1,0,6,9,10,5,2,4,5,0,8,9,3,4,0,0,1,1,0,0,2,0,1,1,0,0
,,33409,hi15970013945oxm1jK7Ole7pR4v7ZvMcUbQiqxwQX,19,A,5,11,9,10,8,11,9,10,3,4,2,0,5,7,7,10,1,2,3,4,4,6,5,5,1,1,1,0,1,1,0,1,1,1,0,0
,,33573,hi1597409610gBuLmz7exH7mX1oq3ZL1k44vMDl10M,19,A,12,21,9,0,18,21,9,0,6,6,0,0,12,15,9,0,6,7,2,0,9,11,5,0,2,2,0,0,1,1,1,0,0,0,1,0
,,33607,hi1597431023BZeGFOYOPwu16TE0CNlvnmrkMqsTcm,19,A,8,13,5,12,11,13,5,12,2,3,3,0,9,10,2,12,3,3,1,5,7,8,2,6,0,0,1,1,2,2,0,0,0,0,1,0
,,32198,hi1591008869KRQ8tTfkN19KM7dkYRZLddaNUio6uT,19,A,13,22,8,0,19,22,8,0,6,6,0,0,13,16,8,0,6,7,2,0,11,12,4,0,2,2,0,0,1,1,1,0,0,0,1,0
,,32998,hi1594408791De30po2xmEqnaznKBvm0AnvWQTb6e8,19,A,15,24,5,1,22,24,5,1,6,6,0,0,16,18,5,1,9,9,0,0,11,12,3,1,2,2,0,0,1,1,1,0,0,0,1,0
,,32684,hi1592688989yr9Ve7y1GzquLfG6DaLGg82Lr635sf,19,A,8,14,7,9,12,14,7,9,6,6,0,0,6,8,7,9,3,4,2,3,6,7,3,6,2,2,0,0,1,1,1,0,0,0,1,0
,,33141,hi1595591931tSEROZfSIcAai5Px0O048m4sjvJQDJ,19,A,18,28,2,0,27,28,2,0,6,6,0,0,21,22,2,0,9,9,0,0,13,14,2,0,2,2,0,0,2,2,0,0,1,1,0,0
,,32923,hi1593954274VYWAjRZl84iMLMmf7PqadWF7kzQz4P,19,A,6,14,16,0,9,14,16,0,3,4,2,0,5,10,14,0,2,4,5,0,7,9,7,0,1,1,1,0,0,0,2,0,0,0,1,0
,,33394,hi1596974834OtcQ9428jvpLX2BQ7FWDtCj4nV3E9s,19,A,12,20,8,2,17,20,8,2,6,6,0,0,11,14,8,2,4,5,4,0,11,12,2,2,2,2,0,0,1,1,1,0,0,0,1,0
,,33013,hi1594549184CgHIDunZUU87g0JjOrnurT35YORPrI,19,A,11,20,9,1,17,20,9,1,6,6,0,0,11,14,9,1,4,5,4,0,10,11,4,1,2,2,0,0,1,1,1,0,1,1,0,0
,,32625,hi1592227014gUl6DHorAJdmEA8rE7KoxAa9p1fZDo,19,A,14,23,7,0,21,23,7,0,5,5,1,0,16,18,6,0,2,4,5,0,13,14,2,0,2,2,0,0,2,2,0,0,1,1,0,0
