Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,34629,ww1597228610YM05RxLsM1OwoIFVQMESkj9LbAJUGO,20,A,14,16,3,3,14,16,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34377,ww1595020597GYTn1PqhwLIPfzCHjEDvjCO9QvO0te,20,A,12,15,5,2,12,15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34064,ww1591450711QlxhOZ3tVoZniyOoKvXpOdB24ggHIr,20,A,9,12,7,3,9,12,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34702,ww1597438046NR2Sp1NSgRgp8HBRtVYFsytlHEpSrX,20,A,4,7,7,8,4,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34152,ww1592063520eIxA7LSFLuViS01wR7tr5jcmpAy2pO,20,A,13,15,1,6,13,15,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34509,ww1596464783dw5CRuH9oWRgV1JfXvN67jdyKWmViI,20,A,13,16,6,0,13,16,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34721,ww1597518848gSVj1Fa33ZJId6ZoYlOfacOe85yjUn,20,A,5,6,3,13,5,6,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34207,ww1592650466qGI7zHT09C7nlIzo6KGg9Up0JuOrho,20,A,6,7,2,13,6,7,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34786,ww1596877865VghT0kJAJYuv7hAzoRujWEV5Ql2QCR,20,A,10,12,2,8,10,12,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34536,ww1596651251ePV1Di93Cv9kCoMc243KPsYvqN2mPm,20,A,13,15,3,4,13,15,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
