ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22
30500	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	X	A	B	D	X	C	B	X
30491	1	D	C	B	B	C	B	D	A	C	D	B	A	D	D	D	X	B	C	A	X	D	D
30471	1	D	C	D	B	D	A	D	A	C	D	B	X	C	D	C	A	X	D	X	C	B	D
30753	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	X	D	D	X	B	D
30775	1	X	C	B	A	C	X	D	A	C	C	X	A	X	X	X	A	X	X	D	A	B	D
30752	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	B	X	B	D
30734	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
30876	1	D	B	B	A	D	A	D	A	C	D	B	X	X	D	C	X	X	X	A	X	B	B
30647	1	D	C	B	B	D	A	C	A	X	D	B	A	B	D	C	A	C	D	C	X	C	D
30915	1	D	C	B	B	D	A	B	A	C	D	B	B	X	X	C	X	B	D	D	X	D	X
30652	1	X	X	X	X	X	X	B	C	X	B	X	X	X	D	B	X	X	X	D	B	B	B
30910	1	D	C	B	B	D	A	D	A	C	D	B	X	X	C	X	B	C	D	X	B	C	B
30894	1	D	B	B	B	D	A	C	A	C	B	B	A	C	D	C	X	B	D	A	D	B	B
30671	1	X	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	D	C	B	D
30905	1	D	C	B	B	C	A	D	A	C	D	B	A	C	D	C	X	X	X	X	C	B	D
30895	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	X	D	X	X	B	D
30675	1	D	C	B	B	D	A	C	A	C	B	B	X	X	X	X	X	B	X	C	X	B	X
30869	1	D	C	X	B	C	A	D	A	C	C	X	A	C	D	C	X	X	X	X	B	C	B
30912	1	D	C	B	B	D	C	D	A	C	B	B	A	X	D	C	A	A	C	B	D	B	D
30633	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	D	A	B	D	X	A	B	D
30877	1	D	C	B	B	D	A	B	A	C	D	B	X	X	D	C	A	B	X	X	C	B	D
30888	1	D	C	D	B	D	A	D	A	C	D	X	A	X	D	C	X	B	X	D	A	B	D
30882	1	X	C	B	B	D	A	C	A	C	D	B	X	X	C	B	X	B	D	D	B	B	D
30868	1	X	C	B	B	C	A	D	A	C	D	B	X	C	C	C	X	X	D	D	X	B	D
30899	1	D	C	B	B	D	D	D	A	X	B	X	A	X	C	X	X	X	D	X	B	D	X
30663	1	D	C	B	B	D	C	X	A	X	D	B	X	X	D	D	X	B	X	D	X	B	D
30870	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	A	B	D	D	X	B	D
30884	1	D	C	B	B	D	A	B	A	C	D	B	X	X	D	C	A	X	X	D	X	B	X
30659	1	X	C	B	B	A	X	C	C	C	B	X	A	X	A	X	X	A	D	X	X	D	B
30629	1	D	C	B	B	D	A	B	A	C	B	B	A	X	D	C	X	B	D	X	B	B	D
30504	1	D	C	A	A	D	A	D	B	X	D	B	X	X	D	C	X	D	X	D	X	B	C
30682	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	C	X	B	D	D	X	A	B
30493	1	D	C	B	B	D	A	X	B	C	B	X	A	X	X	C	X	X	X	X	X	C	X
30559	1	X	C	B	B	D	X	B	C	C	D	B	A	C	D	C	A	X	C	X	A	D	X
30764	1	D	B	B	B	D	A	D	A	C	D	D	A	C	C	C	A	B	D	D	C	D	D
30565	1	D	C	B	A	B	C	C	A	C	D	B	A	A	D	D	X	C	D	D	B	B	D
30508	1	X	C	B	B	D	A	C	A	X	D	X	A	X	X	C	X	D	X	D	X	B	D
30494	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30789	1	D	A	B	B	D	X	D	A	C	X	B	X	A	D	C	X	X	D	D	X	B	B
30773	1	D	C	B	B	D	B	X	A	C	B	X	X	X	X	D	X	X	X	X	X	D	B
30556	1	X	C	B	B	D	C	D	A	C	D	X	X	X	X	C	X	A	D	A	X	D	D
30743	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
30713	1	D	C	B	A	D	A	D	A	C	D	B	A	B	D	C	A	A	X	D	C	B	D
30806	1	D	A	D	B	C	C	X	C	D	D	X	X	X	C	C	A	A	X	B	B	B	B
30747	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	D	D	C	B	D
30474	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	D	A	X	X	D	X	B	X
30779	1	D	C	B	B	D	X	D	X	X	D	B	X	X	D	C	X	X	X	B	C	B	D
30509	1	D	C	B	B	D	A	D	A	C	D	B	B	C	D	C	A	B	D	D	C	B	D
30726	1	D	C	B	B	D	B	D	A	C	B	B	X	X	X	C	X	B	X	D	B	D	D
30797	1	B	C	B	B	D	A	D	A	X	D	B	A	X	D	C	B	X	A	X	X	D	D
30897	1	D	C	B	B	D	X	X	A	C	D	B	A	C	D	C	A	X	X	D	X	B	D
30665	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	A	X	X	D	B	B	D
30794	1	D	C	B	B	D	X	D	A	C	B	C	X	C	D	C	X	B	D	D	X	D	D
30787	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	A	B	D	D	B	B	D
30802	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	A	B	D	X	C	B	B
30582	1	D	C	B	A	D	A	D	A	C	D	B	X	X	D	C	A	B	D	D	C	B	D
30755	1	D	C	B	A	D	D	C	A	C	D	B	X	X	D	C	C	X	D	D	B	D	D
30715	1	D	C	B	B	D	A	B	A	C	D	B	B	D	D	C	A	B	D	D	B	D	D
30714	1	D	C	B	B	D	A	D	A	C	D	D	A	B	D	C	A	B	D	X	C	B	B
30545	1	D	B	B	A	D	X	C	A	C	D	A	A	C	C	C	X	X	D	D	B	A	C
30495	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	D	A	A	D
30511	1	D	C	B	B	D	A	D	A	C	D	B	A	C	B	C	X	D	D	D	C	B	D
30735	1	D	C	B	B	D	A	C	A	C	B	X	A	X	D	C	X	X	D	A	X	D	D
30553	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	A	D	D	D	C	D	D
30744	1	D	C	B	B	D	C	D	A	C	D	X	A	X	D	C	X	C	X	D	C	X	D
30598	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	X	B	B	D
30630	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30711	1	D	C	B	B	B	A	D	A	C	D	X	A	B	X	C	A	X	D	X	B	B	D
30733	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	C	B	X	D	D
30721	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	X	B	X	C	X	B	X
30754	1	D	C	B	B	C	A	D	A	C	D	B	A	A	D	C	A	B	D	B	C	D	D
30535	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	C	A	B	D	D	B	D	D
30706	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	X	X	X	X	X	X	D	X
30778	1	D	C	B	B	D	B	D	A	C	B	B	A	C	D	C	A	B	D	D	C	B	D
30550	1	X	B	D	B	D	X	B	D	X	D	B	X	X	D	X	X	X	A	D	X	A	B
30481	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	A	X	D	X
30751	1	D	C	B	B	D	A	A	A	C	B	B	B	C	D	C	B	B	D	D	C	D	D
30782	1	D	C	B	B	D	A	C	A	C	D	C	A	X	D	D	A	B	D	B	X	B	D
30480	1	D	C	B	B	D	A	D	A	C	D	D	A	C	D	C	A	B	D	D	X	A	D
30725	1	D	C	B	B	X	C	D	B	D	D	B	A	X	D	C	X	B	D	D	C	B	D
30678	1	D	C	B	B	D	X	B	A	C	D	B	A	X	D	X	X	B	A	D	X	D	B
30571	1	D	C	B	B	D	C	D	A	C	D	X	X	X	X	C	X	B	X	C	B	B	D
30832	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	D	X	X	A	X	B	X
30476	1	A	C	B	B	D	B	B	A	C	D	D	A	X	C	X	X	X	X	D	X	X	C
30616	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	A	B	X	D	X	D	D
30608	1	D	C	B	B	D	A	D	A	C	D	B	X	X	X	C	X	B	X	X	B	B	D
30584	1	D	C	B	B	D	B	C	A	C	D	B	B	X	D	C	X	B	X	D	B	D	D
30701	1	D	C	B	A	D	C	B	A	C	D	B	A	X	D	C	A	X	X	X	X	D	D
30693	1	D	B	B	A	D	B	D	B	C	D	B	X	C	D	C	X	D	D	A	A	A	D
30651	1	X	C	D	B	C	A	D	A	C	D	B	A	X	D	C	X	B	X	D	X	X	B
30602	1	D	C	B	A	D	A	D	A	X	D	B	X	X	D	C	X	B	D	D	C	B	D
30575	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	C	D	D	X	B	D
30498	1	D	C	B	B	D	A	D	B	C	D	X	A	X	D	X	A	B	X	X	A	D	D
30862	1	D	C	B	A	D	A	X	A	C	D	B	A	C	X	X	X	X	X	X	X	D	X
30793	1	X	C	B	B	D	A	C	A	C	C	D	D	X	C	X	X	X	D	C	X	D	C
30842	1	D	C	B	B	C	B	C	A	C	D	B	X	C	C	C	B	X	C	A	X	D	D
30815	1	D	C	D	B	D	A	B	A	C	D	A	A	X	X	D	X	X	D	X	X	D	X
30605	1	D	C	B	B	D	A	D	B	C	D	B	X	X	D	C	A	D	D	D	B	D	B
30703	1	D	C	B	A	D	A	C	A	C	B	B	X	X	X	C	X	X	D	D	X	B	D
30679	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	C	X	B	D	A	B	C	D
30900	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	A	D	D	D	C	B	D
30607	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	C
30518	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	A	B	D	D	X	D	D
30604	1	D	C	B	B	D	C	C	C	C	C	A	D	X	C	C	A	B	D	C	A	C	D
30825	1	D	C	B	B	D	A	D	A	C	D	B	B	C	D	C	A	B	D	D	B	B	D
30568	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	X	D	C	B	D
30694	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	A	B	X	B	D
30907	1	D	C	B	B	D	A	D	A	C	D	B	X	C	D	C	A	B	D	D	C	B	D
30712	1	D	C	B	X	D	A	D	A	C	D	X	X	C	D	C	A	B	D	D	B	A	D
30823	1	D	C	X	B	D	A	X	X	C	B	X	A	X	X	X	X	X	X	X	X	D	X
30588	1	X	C	B	B	D	C	B	A	X	B	B	X	D	C	C	X	B	X	B	X	C	X
30768	1	D	C	B	A	D	X	C	A	C	B	B	X	X	D	C	X	X	X	X	C	D	D
30621	1	D	C	B	A	D	C	D	A	C	D	B	A	D	D	C	A	B	D	D	C	B	D
30836	1	D	C	D	B	D	A	X	A	C	B	B	X	X	X	C	X	B	D	D	X	X	D
30853	1	D	C	B	B	D	C	D	A	X	D	D	X	X	C	C	X	D	D	D	X	A	D
30625	1	D	C	B	A	D	A	D	A	C	D	B	A	D	D	C	A	B	D	C	X	B	D
30640	1	D	C	D	A	A	A	D	A	C	B	B	A	C	C	C	A	B	D	D	C	B	A
30567	1	D	C	B	C	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	D	B
30908	1	D	C	X	B	D	A	D	A	C	D	B	A	C	D	C	X	B	X	X	C	B	X
30551	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	X	D	D	B	D
30887	1	D	C	B	B	D	A	C	A	C	D	B	A	X	D	C	X	D	D	X	A	B	X
30808	1	D	C	B	B	D	X	D	A	C	D	B	A	X	X	C	X	B	D	D	X	D	X
30702	1	D	C	X	B	C	A	D	A	C	D	B	X	A	D	C	C	B	X	X	B	A	C
30901	1	D	C	B	B	D	A	D	A	C	D	D	A	X	C	X	A	X	D	D	X	B	D
30497	1	D	C	B	C	D	C	B	A	C	D	B	A	X	D	C	X	B	D	C	D	D	B
30557	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	D	B	D
30590	1	D	C	B	B	D	A	D	A	C	D	B	A	X	X	C	A	B	D	D	B	B	D
30612	1	X	B	B	C	X	A	D	C	X	B	A	D	B	C	B	D	C	C	A	B	B	A
30710	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
30642	1	D	C	B	B	D	C	D	A	C	D	X	A	A	D	C	X	X	X	X	X	B	D
30611	1	D	C	B	B	D	A	X	A	C	D	B	A	C	C	C	A	B	D	D	X	B	D
30636	1	D	C	B	B	D	C	C	A	C	B	B	A	A	D	C	A	C	D	D	D	B	D
30696	1	D	X	B	A	D	B	X	A	C	D	A	A	D	X	X	X	X	X	C	X	D	B
30653	1	D	C	B	B	D	X	D	A	X	C	D	A	X	D	X	X	B	D	D	C	A	X
30763	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	B	X	D	C	B	D
30591	1	D	C	X	B	D	X	C	X	C	B	X	X	X	D	X	X	X	D	D	X	B	D
30589	1	D	C	B	A	D	B	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30601	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30615	1	D	C	B	B	D	A	X	A	X	B	B	X	X	D	X	X	X	X	X	X	D	C
30632	1	D	B	B	B	D	C	D	A	C	B	D	A	X	X	C	A	B	D	D	D	D	D
30892	1	D	C	B	B	D	A	D	A	C	D	C	A	C	D	X	A	D	D	D	X	D	X
30613	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	D	D
30637	1	D	B	B	B	C	X	X	X	X	B	B	X	X	C	X	X	X	X	C	A	D	B
30885	1	D	C	B	B	D	A	D	A	C	D	C	A	X	D	C	X	X	X	D	X	B	D
30820	1	D	C	B	B	A	C	D	A	C	D	B	A	B	D	C	X	X	X	B	X	D	X
30850	1	D	C	B	B	D	A	X	A	C	D	B	A	C	X	C	A	B	D	D	X	B	D
30660	1	D	C	B	B	C	X	D	A	C	D	B	A	C	D	C	B	X	D	D	C	B	D
30641	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	X	C	C	D
30872	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30879	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
30690	1	D	C	B	B	D	C	D	D	C	B	B	X	X	D	C	A	C	X	B	C	B	X
30844	1	D	B	B	A	D	C	C	A	C	D	B	A	X	C	C	X	B	X	X	B	D	D
30506	1	D	C	B	B	D	A	D	A	C	D	D	A	C	D	B	A	B	D	D	C	D	D
30610	1	X	A	D	B	X	B	C	A	X	D	A	A	X	C	C	A	B	C	D	B	A	C
30736	1	D	C	B	B	D	X	D	A	C	B	B	A	X	C	C	X	B	D	D	X	D	X
30517	1	D	C	B	A	D	A	C	A	C	D	B	A	X	C	D	A	B	X	D	B	D	D
30646	1	X	C	B	A	D	C	B	C	C	B	B	X	X	D	D	B	A	D	D	X	B	B
30699	1	D	C	B	B	D	A	D	A	C	D	X	A	X	D	C	A	X	X	X	X	D	D
30859	1	D	C	B	B	D	A	B	A	C	D	B	A	C	D	C	A	B	D	C	C	B	D
30834	1	D	C	B	B	D	A	X	A	C	B	B	A	X	D	X	X	X	X	X	B	C	B
30827	1	D	C	B	B	C	A	A	A	C	D	D	A	D	C	C	X	X	D	B	B	B	D
30829	1	D	C	B	B	D	C	D	A	C	D	B	A	A	D	C	A	B	X	B	B	B	D
30914	1	D	C	B	C	D	A	C	A	C	D	B	A	X	D	C	A	B	C	C	C	D	D
30886	1	D	C	B	B	D	A	A	A	C	D	B	A	X	D	C	X	B	D	D	C	B	D
30532	1	D	C	B	B	X	X	C	A	X	X	X	X	X	D	C	X	X	D	C	B	D	X
30765	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	D	C	D	C	B	D
30776	1	D	C	B	B	D	A	B	A	C	D	B	A	D	D	C	X	B	D	D	X	B	B
30705	1	D	C	B	C	D	C	C	A	C	D	B	A	C	D	C	X	A	C	X	C	C	B
30814	1	D	C	B	A	B	C	B	B	C	D	X	X	X	B	C	X	X	X	A	B	B	D
30748	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	X	X	X	C	D	C	D
30490	1	D	C	B	B	D	A	D	A	C	D	B	A	A	C	C	A	B	D	D	D	B	D
30893	1	D	C	B	B	D	A	D	A	C	D	B	X	C	X	C	A	B	D	D	C	B	D
30639	1	D	C	B	B	D	C	D	A	C	D	X	A	X	X	X	X	B	X	B	X	C	D
30657	1	D	C	B	B	D	C	B	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30835	1	D	C	X	A	D	A	D	A	C	D	B	X	C	C	D	A	X	D	C	B	B	D
30718	1	D	C	B	B	D	C	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
30619	1	B	B	B	B	D	X	D	A	C	D	X	X	X	D	C	X	X	D	A	X	B	B
30554	1	D	C	B	B	D	C	D	A	C	D	B	A	C	C	C	A	B	D	B	C	B	D
31538	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	X	X	X	X	D	D
31505	1	X	C	B	B	D	X	D	A	C	D	B	X	X	D	C	A	X	X	B	C	B	D
31470	1	X	C	B	B	D	A	X	A	C	D	B	A	X	D	X	X	B	X	D	X	X	X
31565	1	D	C	B	B	D	A	D	A	C	D	B	A	A	D	C	X	D	D	D	X	B	D
31453	1	D	C	B	A	C	A	D	A	C	D	B	X	X	B	C	A	X	C	C	C	B	D
31629	1	D	C	B	B	D	A	D	A	C	B	B	X	X	D	D	X	B	D	B	A	C	D
31334	1	X	C	B	A	D	A	D	A	C	B	B	A	X	X	X	X	X	X	X	C	B	D
31343	1	D	C	B	B	D	A	D	A	C	D	B	A	C	X	C	X	B	D	D	D	D	D
31438	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	X	B	D	A	C	D	B
31431	1	D	C	B	B	D	C	D	C	X	D	B	X	X	D	C	X	X	X	X	X	D	X
31456	1	D	C	B	B	D	A	C	A	C	D	B	A	C	D	C	A	B	D	D	X	B	D
31424	1	D	C	B	B	D	A	D	A	C	D	X	X	X	C	X	X	X	C	X	X	D	D
31359	1	D	C	B	C	X	X	D	A	C	D	B	X	X	C	C	A	B	D	B	C	B	D
31655	1	D	C	B	B	D	X	C	A	C	D	B	X	X	D	C	A	X	D	D	C	B	C
31575	1	D	C	B	B	D	A	X	A	X	D	D	X	X	X	A	X	X	D	X	B	D	C
31407	1	D	C	B	B	D	B	D	A	C	D	C	A	X	D	C	X	C	D	A	D	C	D
31432	1	D	B	B	A	D	B	D	D	C	D	B	X	X	X	X	X	X	X	X	X	D	B
31412	1	D	C	B	A	D	X	C	A	C	B	B	A	X	D	D	X	B	D	D	C	D	D
31435	1	D	C	B	B	C	A	D	X	C	D	B	A	X	X	B	X	B	D	D	A	B	B
31460	1	D	C	B	B	D	A	D	A	X	B	B	X	C	B	C	X	X	D	D	X	D	D
31471	1	D	C	D	C	D	A	D	A	C	D	A	X	B	D	C	A	B	D	D	C	B	D
31501	1	D	C	B	B	D	A	B	A	C	D	B	X	C	C	D	A	X	D	X	X	D	D
31340	1	D	X	B	A	X	X	X	A	X	D	X	X	X	X	X	X	X	X	X	X	D	X
31336	1	D	C	B	B	D	X	X	A	A	D	D	X	X	D	C	X	X	X	X	X	X	B
31458	1	X	C	B	B	D	A	D	A	C	D	X	X	X	D	C	X	X	X	D	B	B	B
31347	1	D	C	B	B	D	B	D	A	X	D	B	A	X	D	C	X	X	D	X	X	B	D
31477	1	D	C	D	B	D	A	X	A	X	D	B	X	X	D	C	X	C	D	D	X	D	D
31567	1	D	C	B	B	D	X	D	D	C	D	B	X	C	C	D	X	X	C	A	B	B	X
31381	1	D	A	B	B	D	A	D	A	C	D	B	B	X	D	C	A	X	D	D	X	D	B
31396	1	D	C	B	B	D	A	D	A	X	D	B	X	X	D	C	X	X	D	X	X	D	D
31552	1	D	X	B	A	D	B	C	A	X	D	X	X	X	C	C	A	B	X	D	X	C	D
31332	1	D	C	B	B	C	C	X	A	C	D	C	D	X	C	A	X	A	X	D	C	B	X
31536	1	D	C	B	B	D	X	D	A	C	D	B	X	C	D	X	X	X	D	D	X	B	D
31345	1	D	C	B	B	D	A	D	A	C	D	B	A	X	D	D	A	A	D	D	C	D	D
31425	1	D	C	X	C	D	A	B	A	C	D	X	X	X	D	C	X	B	D	D	X	D	X
31357	1	D	C	B	B	D	A	D	A	C	D	B	A	C	C	C	X	B	D	D	B	D	D
31454	1	A	C	B	B	D	C	D	A	C	D	B	A	X	D	C	X	X	X	X	X	A	A
31495	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	B	A	B	D	X	B	B	D
31441	1	D	C	D	B	D	B	C	A	C	B	X	X	C	D	C	X	X	D	D	X	A	D
31490	1	A	D	A	B	B	X	B	X	X	A	B	D	X	B	C	X	X	X	D	A	D	C
31457	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	A	B	X	D	X	D	D
31549	1	D	C	B	A	D	X	D	A	X	D	D	X	X	D	C	X	B	X	X	C	B	D
31401	1	D	D	B	B	D	A	D	B	X	X	B	X	X	D	X	X	D	D	X	A	D	B
31344	1	D	C	B	B	D	B	X	C	C	D	B	C	X	C	C	D	X	D	X	B	B	D
31582	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	C	A	X	D	D	X	X	D
31455	1	D	C	B	B	D	A	D	A	C	D	B	A	X	C	D	X	A	D	X	X	D	D
31366	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
31337	1	D	C	B	B	C	A	D	A	C	D	B	A	C	D	C	X	B	D	B	C	B	D
31368	1	D	C	B	B	D	A	D	A	C	B	B	A	X	D	B	A	B	D	D	X	A	D
31500	1	D	C	B	B	D	A	D	A	C	B	B	A	C	D	C	B	C	D	X	A	D	B
31631	1	B	C	X	B	D	C	X	A	X	A	B	X	C	B	B	X	A	A	B	D	A	D
31520	1	D	C	B	B	D	A	D	A	C	D	B	A	B	D	C	A	B	D	C	C	B	D
31539	1	X	C	B	B	D	C	C	A	C	D	D	X	C	D	C	X	A	D	B	A	A	D
31496	1	D	C	B	B	B	A	D	X	C	D	B	A	C	C	C	A	B	D	D	C	B	D
31380	1	D	C	B	A	C	A	A	A	C	D	X	A	X	D	C	X	X	X	D	D	C	D
31333	1	D	C	B	B	D	X	C	A	X	D	X	B	B	D	C	X	X	A	D	C	D	C
31493	1	B	A	X	A	X	X	X	A	X	A	B	X	X	B	X	X	X	X	X	X	X	X
31652	1	D	B	B	A	D	C	D	A	C	D	B	B	X	D	C	X	B	X	B	X	C	D
31388	1	D	C	B	A	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31409	1	D	C	B	B	C	C	A	A	X	D	B	C	C	C	C	A	X	D	D	C	B	D
31422	1	D	C	B	B	B	B	B	C	X	B	X	X	B	C	A	A	D	D	D	A	B	C
31365	1	D	C	B	B	D	B	D	A	C	D	B	X	C	C	C	X	X	D	B	C	A	D
31544	1	A	D	X	C	B	C	D	B	X	B	D	A	A	C	B	X	X	D	C	C	A	B
31507	1	D	C	B	A	A	A	D	A	C	D	B	D	C	B	A	B	C	D	C	B	B	C
31515	1	D	C	B	B	D	C	X	A	C	D	B	A	C	D	B	X	B	D	X	C	B	D
31510	1	D	C	B	B	D	A	C	A	C	D	B	X	X	D	B	X	X	X	B	X	D	B
31589	1	D	C	X	C	D	A	C	A	C	B	B	X	X	D	C	X	X	X	D	X	D	D
31517	1	D	C	B	B	D	B	X	A	C	D	X	X	X	D	C	X	X	X	X	X	B	B
31633	1	D	C	B	B	D	A	D	A	C	D	B	D	X	C	X	A	B	X	C	X	B	B
31528	1	D	B	B	B	D	A	D	A	C	D	B	A	X	D	C	X	X	D	D	C	B	D
31555	1	D	C	B	B	D	A	D	A	C	D	B	X	X	D	C	X	X	X	D	B	A	B
31577	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	A	D	D	C	B	D
31399	1	X	C	B	B	C	A	D	A	X	X	B	X	X	D	C	X	B	C	D	X	B	X
31578	1	D	C	B	A	D	X	D	A	X	B	C	A	X	D	C	X	X	A	A	C	D	D
31588	1	X	C	A	B	A	X	C	D	X	B	B	A	X	C	C	X	X	X	C	C	B	X
31553	1	D	C	D	B	D	X	X	A	X	B	D	X	A	X	C	X	X	D	X	X	B	X
31374	1	D	D	B	A	D	B	D	A	C	B	B	X	C	D	C	X	B	C	C	B	C	D
31548	1	D	C	B	A	D	A	C	A	X	D	B	A	X	D	C	A	B	D	D	B	B	D
31619	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	A	B	D	D	C	B	D
31384	1	D	A	B	B	D	X	D	A	X	D	B	A	X	D	C	X	X	D	X	A	X	D
31367	1	D	C	B	B	D	C	D	A	C	D	B	A	X	X	D	A	B	D	D	C	D	D
31372	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31617	1	D	C	B	B	C	X	C	A	X	B	D	A	X	C	X	X	X	X	D	X	D	C
31391	1	D	C	B	B	D	D	B	A	C	D	X	X	C	A	C	X	X	X	D	X	X	D
31480	1	X	C	B	B	D	C	C	A	X	D	X	X	X	D	D	X	X	X	D	X	B	D
31545	1	D	C	B	B	D	C	D	A	C	D	B	A	X	X	X	X	X	D	D	C	B	D
31572	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	B	D
31403	1	D	C	C	B	D	B	D	C	C	D	B	X	X	D	B	X	X	X	D	A	B	C
31551	1	D	C	B	B	D	A	B	C	X	D	B	X	C	D	D	X	X	C	D	X	B	B
31618	1	D	C	B	B	D	C	D	A	C	D	B	A	X	D	C	A	B	X	X	X	B	D
31634	1	D	C	B	A	D	A	D	A	C	D	B	A	X	D	C	X	X	D	D	X	B	D
31395	1	D	C	B	B	D	A	X	A	C	D	B	X	X	C	C	A	B	X	X	C	D	D
31645	1	D	C	B	B	C	A	D	A	C	D	B	A	X	D	C	X	X	X	X	X	B	D
31608	1	D	C	B	B	D	X	A	A	X	B	B	X	C	D	C	X	X	D	D	X	B	D
31433	1	D	C	B	B	D	X	D	A	C	D	B	A	X	D	C	X	D	D	D	B	D	D
31476	1	D	C	B	A	D	A	C	A	C	D	B	A	X	D	C	A	D	D	D	B	B	D
31584	1	D	C	X	B	D	A	D	A	C	D	B	X	X	D	C	A	B	X	C	C	B	D
31352	1	D	C	B	B	D	C	D	A	C	B	B	X	X	D	B	X	C	D	B	X	A	D
31556	1	D	C	B	B	D	A	D	A	X	D	B	X	C	D	C	X	B	X	D	C	B	D
31626	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	B	B	D
31592	1	D	B	B	B	D	A	C	A	C	D	B	A	X	D	C	A	B	D	X	X	B	B
31600	1	D	C	B	B	D	X	C	A	C	X	X	A	X	D	C	X	X	D	X	X	D	D
31527	1	D	C	B	B	D	A	D	A	X	D	B	X	X	D	C	A	D	D	X	B	D	D
31543	1	D	C	B	B	D	A	B	A	C	D	B	A	X	D	C	A	B	X	D	C	C	D
31404	1	D	C	B	B	D	A	D	A	C	D	B	A	C	D	C	A	B	D	D	C	D	D
