ijkID	vragenReeks	vraag1	vraag2	vraag3	vraag4	vraag5	vraag6	vraag7	vraag8	vraag9	vraag10	vraag11	vraag12	vraag13	vraag14	vraag15	vraag16	vraag17	vraag18	vraag19	vraag20	vraag21	vraag22	vraag23	vraag24	vraag25	vraag26	vraag27	vraag28	vraag29	vraag30
27816	4	A	B	B	A	C	D	A	D	A	C	B	C	D	X	D	X	C	A	A	X	D	X	D	C	X	C	D	C	X	B
28080	2	D	B	B	B	C	B	A	X	A	D	A	A	D	X	X	A	A	A	C	D	X	X	D	D	D	B	X	A	X	C
27612	3	D	B	B	B	C	B	A	D	A	D	X	A	D	A	D	A	D	A	C	B	X	X	X	C	X	X	D	C	X	X
27725	1	D	B	B	B	C	B	A	D	A	D	A	A	D	C	X	B	D	A	C	A	B	X	D	B	D	C	X	C	A	A
28073	1	A	B	B	B	C	B	A	B	A	D	X	C	D	A	X	X	D	X	D	X	A	X	X	X	X	B	X	C	B	A
28108	3	A	B	B	B	A	B	A	D	A	D	A	A	D	X	X	A	A	X	X	X	B	X	D	X	D	B	D	X	A	X
28092	2	A	B	B	B	D	B	A	D	A	D	A	C	D	B	X	A	C	D	C	X	X	X	C	B	D	X	D	C	B	A
28007	1	D	X	B	B	D	B	A	B	A	D	X	A	B	X	X	A	A	A	X	X	A	X	D	C	A	X	B	A	B	D
28133	4	C	B	B	B	B	B	A	X	C	D	B	A	D	B	D	B	C	A	X	X	X	X	D	D	X	X	D	X	X	X
27811	3	D	B	B	A	D	B	A	D	A	D	A	A	D	A	D	B	B	A	C	X	X	X	D	C	D	B	D	C	A	A
28024	2	D	B	B	B	X	B	C	D	A	D	C	A	X	C	X	A	C	A	X	X	A	X	D	X	D	X	X	A	B	X
27611	1	D	B	B	B	X	B	A	D	D	D	X	A	D	A	D	B	X	A	X	D	B	X	X	B	X	X	D	X	X	A
28053	4	D	B	B	B	X	B	A	D	A	D	X	A	D	A	D	B	A	C	C	X	X	X	D	B	D	B	B	X	A	X
28016	2	D	B	B	B	C	B	A	B	A	D	A	A	X	X	X	B	B	A	X	X	A	X	X	D	D	B	D	X	X	X
28101	2	D	B	A	B	A	B	A	D	A	D	X	A	D	D	X	X	C	A	C	X	A	X	X	X	X	C	D	C	A	A
28122	3	D	B	B	B	X	B	A	D	A	D	A	A	D	A	D	B	D	A	C	X	A	X	D	C	X	A	B	A	A	C
28095	2	D	B	B	B	C	X	A	D	A	D	X	X	B	X	D	A	D	X	X	X	X	X	X	D	X	B	X	C	X	X
27947	1	D	B	B	B	X	B	A	D	D	D	X	A	D	X	D	B	C	A	C	B	B	X	X	X	D	X	D	X	A	X
27862	1	D	B	B	B	C	B	A	B	A	D	A	C	D	X	D	C	C	A	X	X	A	X	D	B	X	A	D	C	X	A
28093	1	D	B	B	B	A	B	A	D	A	D	A	A	D	A	D	X	D	D	C	D	A	X	X	X	D	A	X	C	A	C
27948	3	X	B	B	B	C	B	A	C	A	D	A	A	D	X	D	X	D	X	X	D	B	B	D	C	X	B	D	C	X	A
27982	3	A	B	B	B	C	B	A	A	A	D	X	A	D	X	X	A	C	A	X	A	A	B	D	X	X	D	D	C	X	A
28069	2	A	X	B	B	A	B	A	X	C	D	A	X	D	X	X	X	C	A	A	X	A	X	B	C	X	A	C	B	B	X
27645	3	D	B	B	B	C	B	A	A	A	D	A	C	A	X	X	A	D	A	B	X	B	X	X	X	A	A	D	B	C	D
27736	2	D	B	B	A	C	D	A	D	A	D	C	A	D	X	X	A	A	A	X	X	X	X	D	D	D	B	D	X	A	X
28113	4	X	D	B	B	D	C	A	X	C	X	A	X	X	X	X	X	X	X	X	X	X	X	X	X	D	X	X	A	B	X
28005	2	A	B	B	B	C	B	A	X	A	D	A	A	D	X	X	B	B	A	X	X	C	X	X	X	D	X	X	X	X	X
27835	3	D	B	B	B	C	B	A	D	A	D	A	A	D	A	D	B	D	A	C	X	A	C	D	C	D	B	D	C	A	A
28127	3	D	B	B	X	C	B	A	D	A	D	X	A	X	B	X	B	D	A	B	X	A	X	B	X	D	X	D	D	B	X
28049	3	D	B	B	B	D	B	A	A	A	D	B	A	D	C	X	B	C	X	C	X	X	X	X	B	D	A	X	C	X	A
27973	4	D	B	B	B	C	B	A	X	A	D	A	X	X	B	X	C	X	D	X	B	A	X	D	X	D	A	D	B	A	X
27655	4	D	X	B	B	A	B	X	D	A	D	X	C	X	C	D	A	D	A	B	X	X	X	B	A	D	B	X	X	D	X
