Alle Studenten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naam,Voornaam,nummer,onlineID,ijkingstoetssessie,FeedbackGroep,TOTAAL,juist,fout,blanco,scoreA,juistA,foutA,blancoA,scoreB,juistB,foutB,blancoB,scoreC,juistC,foutC,blancoC,scoreD,juistD,foutD,blancoD,scoreE,juistE,foutE,blancoE,scoreF,juistF,foutF,blancoF,scoreG,juistG,foutG,blancoG,scoreH,juistH,foutH,blancoH
,,33550,hw1597390923BdBLvw8OQSgU2SxUXVNU6XMh2CwloV,19,A,16,25,5,0,23,25,5,0,6,6,0,0,17,19,5,0,6,7,2,0,12,13,3,0,4,4,0,0,1,1,0,0,,,,
,,32744,hw1593163829RMPDOQpcxJGOVzL7xlJLnSKd8wIqLT,19,A,2,10,20,0,3,10,20,0,0,1,5,0,4,9,15,0,2,4,5,0,0,4,12,0,0,1,3,0,1,1,0,0,,,,
,,33166,hw1595769550VabjzTnzlugGi8lrPjK3atlMngLfur,19,A,15,23,3,4,22,23,3,4,5,5,1,0,17,18,2,4,5,6,2,1,14,14,0,2,2,2,1,1,1,1,0,0,,,,
,,32690,hw1592755533vLCCVgPytXnRf1ydbXovi3h3r7qkeF,19,A,17,27,3,0,26,27,3,0,6,6,0,0,20,21,3,0,6,7,2,0,15,15,1,0,4,4,0,0,1,1,0,0,,,,
,,32794,hw1593380041ZnX6ecwd7qVNXkEl1e5NNWEkT3zOhD,19,A,12,20,7,3,18,20,7,3,5,5,1,0,13,15,6,3,8,8,1,0,8,9,4,3,1,2,2,0,1,1,0,0,,,,
,,32750,hw1593171744q3FNBhD7b2n0JvZRJii6W5QqPRU9uY,19,A,12,20,6,4,18,20,6,4,3,4,2,0,15,16,4,4,5,6,3,0,8,9,3,4,4,4,0,0,1,1,0,0,,,,
,,32549,hw1591782148PMSHYJHCpC6fiS0Y6Iym0Zwn6MV3CP,19,A,6,13,12,5,9,13,12,5,3,4,2,0,6,9,10,5,4,5,4,0,4,6,5,5,1,2,2,0,0,0,1,0,,,,
,,32695,hw1592821530U4Ej6iG6jmmurnEV4QCl5KpOM7smeT,19,A,13,22,8,0,19,22,8,0,5,5,1,0,15,17,7,0,5,6,3,0,12,13,3,0,3,3,1,0,0,0,1,0,,,,
,,32182,hw1590998909P7K88fYma2qWEgwJ5sFTdu6CEtaE6D,19,A,14,23,7,0,21,23,7,0,5,5,1,0,16,18,6,0,5,6,3,0,12,13,3,0,3,3,1,0,1,1,0,0,,,,
,,33838,hw1597076422D3EDaU7MSBCdvX29T749mCCvAsrFF4,19,A,8,17,13,0,13,17,13,0,3,4,2,0,9,13,11,0,2,4,5,0,8,10,6,0,1,2,2,0,1,1,0,0,,,,
,,33361,hw1596734960uabp9rzRFiBK6xmDvuDQ0Y6uhlvL4Z,19,A,10,18,7,5,16,18,7,5,3,4,2,0,12,14,5,5,5,6,2,1,7,8,4,4,3,3,1,0,1,1,0,0,,,,
,,33662,hw1597520296Htc1hc4dxpdE10eJOZ7FIetRF6hdKN,19,A,9,16,8,6,13,16,8,6,1,2,4,0,13,14,4,6,6,6,1,2,7,8,4,4,1,2,2,0,0,0,1,0,,,,
,,32473,hw1591548154TGwauvRopB4zm5jEANGlY7KAddALEH,19,A,13,21,6,3,19,21,6,3,3,4,2,0,16,17,4,3,8,8,1,0,9,10,3,3,3,3,1,0,0,0,1,0,,,,
,,33395,hw1596975445YTTrgISDtqX5aN5jWigpLNxY6bUTkw,19,A,5,13,17,0,7,13,17,0,5,5,1,0,3,8,16,0,0,1,8,0,8,10,6,0,0,1,3,0,1,1,0,0,,,,
,,32771,hw1593283210PbkfqBcX3ikDjMnlHCvTi2hfddHzYq,19,A,14,23,4,3,22,23,4,3,6,6,0,0,16,17,4,3,7,7,1,1,12,13,2,1,2,2,1,1,1,1,0,0,,,,
,,32326,hw15911645362dNaclbJNOequCQ5tfrIcHeyBjarvt,19,A,11,20,10,0,17,20,10,0,3,4,2,0,13,16,8,0,2,4,5,0,11,12,4,0,3,3,1,0,1,1,0,0,,,,
,,32413,hw1591366996j6jOkhtzPWXp4ogv7P3IoOEPvuGWs8,19,A,14,23,5,2,21,23,5,2,5,5,1,0,17,18,4,2,8,8,1,0,11,12,2,2,3,3,1,0,0,0,1,0,,,,
,,32909,hw1593864588i6JkldCmADJdULd5JqU1Gv95zAYPTE,19,A,4,12,18,0,6,12,18,0,1,2,4,0,5,10,14,0,1,3,6,0,5,8,8,0,0,1,3,0,0,0,1,0,,,,
,,33034,hw1594744973vOQFngVaGe1Y8JRIFkUaqymgZgeNom,19,A,12,21,8,1,18,21,8,1,5,5,1,0,14,16,7,1,5,6,3,0,8,10,5,1,4,4,0,0,1,1,0,0,,,,
,,33002,hw1594450907DPvCSzsYKIQiHpmYYZxrbRs2EF0c7e,19,A,15,24,6,0,22,24,6,0,5,5,1,0,17,19,5,0,6,7,2,0,13,14,2,0,1,2,2,0,1,1,0,0,,,,
,,33220,hw1596130734697dRdSPmFeGYh6DUa2z2lR1srV9jP,19,A,17,26,3,1,25,26,3,1,5,5,1,0,20,21,2,1,9,9,0,0,11,12,3,1,4,4,0,0,1,1,0,0,,,,
,,32869,hw1593690117BBFYIDFmjFQKk8PS90qWPkA1AAkSNr,19,A,14,23,7,0,21,23,7,0,5,5,1,0,16,18,6,0,6,7,2,0,11,12,4,0,3,3,1,0,1,1,0,0,,,,
,,33258,hw15962855500i6VgJjECNKBg8gQ4XO7TINnN9IUv5,19,A,13,22,8,0,19,22,8,0,3,4,2,0,16,18,6,0,5,6,3,0,13,14,2,0,1,2,2,0,0,0,1,0,,,,
,,33621,hw1597475857dgK7VSBGcjU6JuePXovy3jlQyJlDG1,19,A,14,23,7,0,21,23,7,0,3,4,2,0,17,19,5,0,8,8,1,0,11,12,4,0,3,3,1,0,0,0,1,0,,,,
